PM2.5,PM10,NO2,O3,DEWP,WSPM
0.5514141424594592,0.45595386948880895,0.5368726825350717,-0.34768440358739366,0.2811734156014251,-0.0997812825726638
0.534512734008755,0.4454275536993353,0.5136168685815833,-0.3400508158011341,0.2656454652908661,-0.05326965466568707
0.5119775227411494,0.447766734985885,0.47175640346530423,-0.3400508158011341,0.2501175149803071,-0.13466500350289637
0.5035268185157972,0.4196965595472885,0.41594244997693214,-0.3400508158011341,0.2470119249181953,-0.15792081745638473
0.45282259316368456,0.391626384108692,0.3554773336978624,-0.34768440358739366,0.21595602429707728,-0.0997812825726638
0.4218366776707268,0.4196965595472885,0.34617500811646706,-0.3400508158011341,0.22527279448341267,-0.06489756164243127
0.4570479452763606,0.439579600482961,0.3368726825350717,-0.3400508158011341,0.19111130380018287,-0.14629291047964055
0.5035268185157972,0.4816848636408558,0.42059361276762985,-0.3324172280148746,0.18179453361384748,-0.15792081745638473
0.46972400161438876,0.37525211510284406,0.34617500811646706,-0.3400508158011341,0.20974484417285366,-0.1928045383866173
0.162681748093262,0.12028135486892592,0.20198896160483915,-0.30951646465609595,0.16626658330328847,-0.2044324453633615
0.028878931191853537,0.00917024375781482,0.09501221741879262,-0.3324172280148746,0.18490012367595926,-0.06489756164243127
-0.06267036458279435,-0.06685314805505067,-0.039871503511439935,-0.16447829671716466,0.14763304293061763,-0.16954872443312893
-0.08098022373772393,-0.08205782641762378,-0.05382499188353296,-0.14921112114464558,0.14142186280639407,-0.16954872443312893
-0.10492388570955491,-0.10194086735329629,-0.12359243374399807,-0.04234089213701199,0.12899950255794684,-0.030013840712198696
-0.11196613923068167,-0.10778882056967055,-0.12359243374399807,-0.027073716564492905,0.07309888143993441,-0.030013840712198696
-0.10210698430110421,-0.09960168606674659,-0.11429010816260272,-0.019440128778233364,0.11657714230949963,-0.07652546861917543
-0.10914923782223097,-0.10544963928312086,-0.17010406165097483,0.08743010022940023,0.026515030508257393,0.09789313603198734
-0.05281120965321689,0.16238661802682067,0.043849426721118204,-0.011806540991973822,0.18179453361384748,0.09789313603198734
0.11338597344537467,0.07934568235430604,0.1508261709071647,-0.04234089213701199,0.14452745286850585,0.039753601148266406
0.01901977626227607,0.12028135486892592,0.09036105462809495,0.07979651244314068,0.17558335348962387,-0.030013840712198696
0.24155498752988172,0.18577843089231774,0.2717564034653043,0.04162857351184297,0.2594342851666425,-0.006758026758710328
0.23169583260030427,0.17759129638939378,0.2252447755583275,0.0645293368706216,0.19421689386229465,0.02812569417152226
0.16409019879748735,0.12145094551220079,0.2112912871862345,0.018727810153064347,0.17558335348962387,-0.006758026758710328
0.12324512837495213,0.08753281685723002,0.2066401243955368,-0.11104318221334787,0.11347155224738785,0.004869880218033869
0.057047945276360576,0.032562056623311894,0.10431454300018797,-0.04997447992327153,0.12589391249583506,0.039753601148266406
0.05845639598058593,0.03373164726658675,0.10431454300018797,-0.09577600664082879,0.11657714230949963,0.016497787194778065
0.0415549875298817,0.019696559547288505,0.10896570579088564,-0.14921112114464558,0.11968273237161142,-0.2044324453633615
0.08099160724819156,0.05244509755898441,0.1926866360234438,-0.26371493793853873,0.16316099324117664,-0.13466500350289637
0.09789301569889579,0.06648018527828266,0.27640756625600194,-0.34768440358739366,0.18490012367595926,-0.14629291047964055
0.18240005795241693,0.1366556238747739,0.37873314765135074,-0.3324172280148746,0.19111130380018287,-0.13466500350289637
0.25282259316368455,0.19513515603851658,0.4252447755583275,-0.30951646465609595,0.20353366404863008,-0.13466500350289637
0.27817470583974085,0.21618778761746393,0.4112912871862345,-0.32478364022861506,0.18800571373807107,-0.12303709652615219
0.27817470583974085,0.21618778761746393,0.40198896160483916,-0.32478364022861506,0.18800571373807107,-0.12303709652615219
0.26972400161438875,0.20917024375781482,0.38338431044204846,0.08743010022940023,0.17868894355173565,-0.14629291047964055
0.2950761142904451,0.2302228753367622,0.38338431044204846,-0.3324172280148746,0.19421689386229465,-0.16954872443312893
0.29366766358621976,0.22905328469348735,0.37873314765135074,-0.3400508158011341,0.20042807398651827,-0.1928045383866173
0.24014653682565637,0.1846088402490429,0.3368726825350717,-0.3400508158011341,0.20663925411074188,-0.18117663140987314
0.2035268185157972,0.1541994835238967,0.30431454300018795,-0.3400508158011341,0.18800571373807107,-0.0997812825726638
0.19930146640312116,0.15069071159407213,0.2996633802094903,-0.3324172280148746,0.2221672044213009,-0.15792081745638473
0.1922592128819944,0.14484275837769786,0.23454710113972285,-0.30951646465609595,0.23769515473185987,-0.18117663140987314
0.08380850865664227,0.05478427884553412,0.0996633802094903,-0.21791341122098146,0.14763304293061763,-0.111409189549408
0.10070991710734649,0.06881936656483237,0.14617500811646703,-0.1721118845034242,0.16316099324117664,-0.12303709652615219
0.10493526922002255,0.07232813849465693,0.15547733369786237,-0.09577600664082879,0.17558335348962387,-0.111409189549408
0.11761132555805072,0.08285445428413062,0.2810587290466996,-0.16447829671716466,0.22527279448341267,-0.12303709652615219
0.20916062133269864,0.1588778460969961,0.5415238453257694,-0.24844776236601962,0.3029125460362077,-0.05326965466568707
0.28240005795241696,0.26414100399173296,0.5740819848606531,-0.2408141745797601,0.29049018578776054,-0.0997812825726638
0.2809916072481916,0.21852696890401366,-0.3003366197905097,-0.04997447992327153,0.27806782553931325,-0.12303709652615219
0.4246535790791775,0.3647257993133704,0.6159424499769321,-0.3400508158011341,0.27806782553931325,-0.08815337559591963
0.48099160724819157,0.39747433732506626,0.6159424499769321,-0.34768440358739366,0.27806782553931325,-0.21606035234010568
0.5190197762622761,0.4419187817695107,0.5973377988141415,-0.34768440358739366,0.2811734156014251,-0.12303709652615219
0.5457803396425578,0.43841000983968614,0.6205936127676298,-0.3400508158011341,0.2842790056635369,-0.12303709652615219
0.4950761142904451,0.4302228753367622,0.6019889616048392,-0.3400508158011341,0.29049018578776054,-0.0997812825726638
0.4852169593608676,0.4501059162724347,0.5647796592792578,-0.34768440358739366,0.27806782553931325,-0.21606035234010568
0.5176113255580508,0.4606322320619084,0.5740819848606531,-0.34768440358739366,0.2656454652908661,-0.13466500350289637
0.5232451283749522,0.4196965595472885,0.5229191941629787,-0.09577600664082879,0.27806782553931325,-0.08815337559591963
0.5176113255580508,0.4629714133484581,0.5880354732327461,-0.34768440358739366,0.24390633485608348,-0.12303709652615219
0.5316958326003043,0.503907085863078,0.5973377988141415,-0.09577600664082879,0.24390633485608348,-0.14629291047964055
0.5528225931636845,0.5296380800151248,0.5275703569536764,-0.3400508158011341,0.23769515473185987,-0.22768825931684986
0.41761132555805075,0.3319772613016745,0.4252447755583275,-0.34768440358739366,0.22837838454552448,-0.08815337559591963
0.3415549875298817,0.26881936656483235,0.38338431044204846,-0.34768440358739366,0.23769515473185987,-0.18117663140987314
0.3415549875298817,0.2734977291379318,0.41594244997693214,-0.3400508158011341,0.27806782553931325,-0.14629291047964055
0.48662541006509297,0.4220357408338382,0.6578029150932112,-0.3324172280148746,0.3153349062846549,-0.08815337559591963
0.334512734008755,0.2629714133484581,0.4066401243955368,-0.2942492890835769,0.21906161435918908,-0.0183859337354545
0.10070991710734649,0.06881936656483237,0.1880354732327461,-0.23318058679350054,0.24080074479397168,-0.030013840712198696
0.16972400161438875,0.1261293080853002,0.2996633802094903,-0.15684470893090513,0.2470119249181953,-0.06489756164243127
0.27535780443129015,0.21384860633091424,0.46710524067460657,-0.1873790600759433,0.24390633485608348,-0.006758026758710328
0.3232451283749522,0.2606322320619084,0.5229191941629787,-0.2102798234347219,0.26253987522875427,-0.030013840712198696
0.38240005795241694,0.30273749521980314,0.5229191941629787,-0.2408141745797601,0.26253987522875427,-0.07652546861917543
0.31901977626227607,0.2501059162724347,0.5229191941629787,-0.30951646465609595,0.2656454652908661,-0.14629291047964055
0.28521695936086766,0.2220357408338382,0.504314543000188,-0.34768440358739366,0.31222931622254313,-0.111409189549408
0.29366766358621976,0.22905328469348735,0.5089657057908856,-0.34768440358739366,0.31222931622254313,-0.0997812825726638
0.35282259316368453,0.2781760917110312,0.5554773336978623,-0.34768440358739366,0.2998069559740959,-0.06489756164243127
0.3669071002059381,0.28987199814377973,0.5275703569536764,-0.34768440358739366,0.30912372616043127,-0.04164174768894287
0.4007099171073465,0.3179421735823762,0.45315175230251353,-0.34768440358739366,0.3308628565952139,0.051381508125010605
0.3274704804876282,0.2571234601320838,0.31361686858158333,-0.34768440358739366,0.3401796267815493,-0.04164174768894287
0.15141414245945917,0.1109246297227271,0.22059361276762984,-0.34768440358739366,0.3557075770921083,0.09789313603198734
0.10211836781157185,0.06998895720810722,0.2112912871862345,-0.34768440358739366,0.3526019870299965,-0.14629291047964055
0.08944231147354367,0.059462641418633534,0.22059361276762984,-0.34768440358739366,0.3557075770921083,-0.111409189549408
0.10211836781157185,0.06998895720810722,0.22059361276762984,-0.34768440358739366,0.3681299373405555,-0.12303709652615219
0.1119775227411493,0.0781760917110312,0.22059361276762984,-0.15684470893090513,0.3681299373405555,-0.06489756164243127
0.22606202978340284,0.2945503607168791,0.27640756625600194,-0.34768440358739366,0.37434111746477916,0.02812569417152226
0.338738086121431,0.34250357709114815,0.30896570579088567,-0.34768440358739366,0.36191875721633193,-0.08815337559591963
0.2654986495017127,0.2524450975589844,0.30431454300018795,-0.34768440358739366,0.3650243472784437,-0.06489756164243127
0.25282259316368455,0.19513515603851658,0.30896570579088567,-0.34768440358739366,0.36191875721633193,-0.06489756164243127
0.24718879034678312,0.19045679346541716,0.318268031372281,-0.34768440358739366,0.3588131671542201,-0.08815337559591963
0.2542310438679099,0.19630474668179143,0.31361686858158333,-0.34768440358739366,0.3588131671542201,-0.07652546861917543
0.24155498752988172,0.18577843089231774,0.30431454300018795,-0.34768440358739366,0.37434111746477916,-0.18117663140987314
0.2162028748538254,0.16472579931337036,0.29036105462809497,-0.34768440358739366,0.3588131671542201,-0.12303709652615219
0.20211836781157186,0.15302989288062183,0.2531517523025136,-0.3400508158011341,0.3401796267815493,-0.08815337559591963
0.1795831565439662,0.13431644258822417,0.2112912871862345,-0.2102798234347219,0.2935957758498723,-0.08815337559591963
0.15563949457213522,0.11443340165255166,0.17873314765135076,-0.2408141745797601,0.2842790056635369,-0.08815337559591963
0.09366766358621974,0.0629714133484581,0.13687268253507168,-0.26371493793853873,0.2811734156014251,-0.14629291047964055
0.12465357907917748,0.08870240750050488,0.20198896160483915,-0.3400508158011341,0.2935957758498723,-0.12303709652615219
0.12324512837495213,0.08753281685723002,0.2438494267211182,-0.34768440358739366,0.2967013659119841,-0.15792081745638473
0.13451273400875494,0.10624626714962769,0.25780291509321124,-0.34768440358739366,0.2935957758498723,-0.05326965466568707
0.1739493537270648,0.12963808001512475,0.27640756625600194,-0.34768440358739366,0.29049018578776054,-0.0997812825726638
0.14578033964255777,0.10624626714962769,0.25780291509321124,-0.34768440358739366,0.2749622354772015,-0.14629291047964055
0.11901977626227607,0.08402404492740546,0.2298959383490252,-0.34768440358739366,0.26253987522875427,-0.2044324453633615
0.12465357907917748,0.08870240750050488,0.2298959383490252,-0.34768440358739366,0.25632869510453066,-0.15792081745638473
0.12465357907917748,0.08870240750050488,0.2066401243955368,-0.34768440358739366,0.2687510553529779,-0.2044324453633615
0.12465357907917748,0.08870240750050488,0.2066401243955368,-0.34768440358739366,0.25632869510453066,-0.2044324453633615
0.11338597344537467,0.07934568235430604,0.1694308220699554,-0.34768440358739366,0.29049018578776054,-0.2044324453633615
0.08944231147354367,0.059462641418633534,0.14617500811646703,-0.34768440358739366,0.29049018578776054,-0.22768825931684986
0.08803386076931832,0.05829305077535868,0.15547733369786237,-0.26371493793853873,0.2656454652908661,-0.08815337559591963
0.1063437199242479,0.07349772913793177,0.16012849648856006,-0.34768440358739366,0.27806782553931325,-0.07652546861917543
0.1035268185157972,0.07115854785138206,0.15547733369786237,-0.34768440358739366,0.2873845957256487,-0.1928045383866173
0.11479442414960002,0.0805152729975809,0.12757035695367633,-0.34768440358739366,0.30912372616043127,-0.22768825931684986
0.10493526922002255,0.07232813849465693,0.12757035695367633,-0.34768440358739366,0.3060181360983195,-0.14629291047964055
0.1119775227411493,0.0781760917110312,0.14152384532576937,-0.34768440358739366,0.3339684466573257,-0.0997812825726638
0.162681748093262,0.12028135486892592,0.17873314765135076,-0.34768440358739366,0.32154608640887855,-0.12303709652615219
0.16972400161438875,0.1261293080853002,0.16012849648856006,-0.3171500524423555,0.3060181360983195,-0.08815337559591963
0.13732963541720564,0.09922872328997856,0.118268031372281,-0.2408141745797601,0.3060181360983195,0.004869880218033869
0.13028738189607889,0.09338077007360429,0.0996633802094903,-0.1721118845034242,0.3060181360983195,0.004869880218033869
0.14718879034678312,0.10741585779290254,0.21594244997693215,-0.2408141745797601,0.3060181360983195,-0.07652546861917543
0.16690710020593805,0.1237901267987505,0.29501221741879263,-0.28661570129731734,0.30912372616043127,-0.16954872443312893
0.1683155509101634,0.12495971744202534,0.2996633802094903,-0.32478364022861506,0.3060181360983195,-0.08815337559591963
0.1767662551355155,0.13197726130167448,0.3368726825350717,-0.34768440358739366,0.3029125460362077,-0.07652546861917543
0.162681748093262,0.12028135486892592,0.34152384532576935,-0.34768440358739366,0.3029125460362077,-0.14629291047964055
0.1711324523186141,0.12729889872857506,0.3694308220699554,-0.34768440358739366,0.3184404963467667,-0.22768825931684986
0.17535780443129015,0.13080767065839963,0.39733779881414144,-0.34768440358739366,0.32154608640887855,-0.15792081745638473
0.19648456499467046,0.14835153030752243,0.42059361276762985,-0.34768440358739366,0.3246516764709903,-0.0997812825726638
0.20211836781157186,0.15302989288062183,0.40198896160483916,-0.34768440358739366,0.3184404963467667,-0.14629291047964055
0.19648456499467046,0.14835153030752243,0.27640756625600194,-0.34768440358739366,0.3184404963467667,-0.08815337559591963
0.20493526922002256,0.15536907416717155,0.2624540778839089,-0.34768440358739366,0.3184404963467667,-0.13466500350289637
0.20211836781157186,0.15302989288062183,0.2485005895118159,-0.34768440358739366,0.2873845957256487,-0.07652546861917543
0.18099160724819158,0.13548603323149902,0.2298959383490252,-0.34768440358739366,0.2935957758498723,-0.12303709652615219
0.15845639598058592,0.11677258293910137,0.17873314765135076,-0.34768440358739366,0.3060181360983195,-0.08815337559591963
0.15563949457213522,0.11443340165255166,0.11361686858158332,-0.1721118845034242,0.3029125460362077,-0.15792081745638473
0.14718879034678312,0.10741585779290254,0.13687268253507168,-0.34768440358739366,0.2998069559740959,-0.14629291047964055
0.12042822696650142,0.08519363557068031,0.09501221741879262,-0.34768440358739366,0.3153349062846549,-0.13466500350289637
0.1091606213326986,0.07583691042448149,0.09036105462809495,-0.34768440358739366,0.3029125460362077,-0.16954872443312893
0.09930146640312114,0.0676497759215575,0.07175640346530425,-0.34768440358739366,0.30912372616043127,-0.12303709652615219
0.08240005795241692,0.053614688202259266,0.07175640346530425,-0.34768440358739366,0.2998069559740959,0.004869880218033869
0.06549864950171269,0.03957960048296102,0.029895938349025177,-0.3324172280148746,0.2967013659119841,-0.111409189549408
0.10070991710734649,0.06881936656483237,0.04850058951181588,-0.2942492890835769,0.3060181360983195,-0.0183859337354545
0.14155498752988172,0.10273749521980312,0.07640756625600192,-0.27134852572479823,0.3681299373405555,-0.030013840712198696
0.12465357907917748,0.08870240750050488,0.03919826393042053,-0.24844776236601962,0.40229142802378537,-0.030013840712198696
0.08521695936086762,0.05595386948880897,0.006640124395536806,-0.2789821135110578,0.41471378827223254,-0.08815337559591963
0.027470480487628183,0.008000653114539966,-0.007313363976556217,-0.30951646465609595,0.42092496839645616,-0.0997812825726638
0.0049352692200225505,-0.010712797177857695,0.029895938349025177,-0.34768440358739366,0.43645291870701514,-0.06489756164243127
-0.000698533596878858,-0.01539115975095711,0.0019889616048391324,-0.26371493793853873,0.4333473286449034,-0.05326965466568707
0.009160621332698607,-0.007204025248033133,0.07640756625600192,-0.3400508158011341,0.4271361485206797,-0.0997812825726638
0.0007099171073464941,-0.014221569107682257,0.02059361276762983,-0.30951646465609595,0.41781937833434435,-0.21606035234010568
0.0063437199242479024,-0.009543206534582842,0.07175640346530425,-0.34768440358739366,0.42403055845856796,-0.12303709652615219
0.021836677670726775,0.0033222905414405507,0.07640756625600192,-0.34768440358739366,0.41160819821012073,-0.15792081745638473
-0.0035154350053295622,-0.017730341037506817,0.0624540778839089,-0.34768440358739366,0.4053970180858971,-0.111409189549408
-0.024642195568709845,-0.03527420068662963,0.04850058951181588,-0.34768440358739366,0.39297465783744995,-0.22768825931684986
-0.04154360401941407,-0.04930928840592787,0.05780291509321123,-0.34768440358739366,0.2656454652908661,-0.030013840712198696
-0.04154360401941407,-0.04930928840592787,-0.0026622011858585424,-0.3171500524423555,0.16005540317906486,-0.05326965466568707
-0.10351543500532956,-0.10077127671002144,-0.13289475932539344,-0.14157753335838605,0.12899950255794684,0.02812569417152226
-0.10210698430110421,-0.09960168606674659,-0.1189412709533004,-0.1721118845034242,0.11347155224738785,-0.0183859337354545
-0.10774078711800562,-0.104280048639846,-0.1561505732788818,-0.14157753335838605,0.07931006156415804,0.039753601148266406
-0.10069853359687886,-0.09843209542347173,-0.15149941048818413,-0.11104318221334787,0.09173242181260526,0.0630094151017548
-0.11196613923068167,-0.10778882056967055,-0.1933598756044632,-0.019440128778233364,0.08552124168838163,0.09789313603198734
-0.11337458993490702,-0.10895841121294542,-0.1933598756044632,-0.011806540991973822,0.0886268317504934,0.2141722057994292
-0.10914923782223097,-0.10544963928312086,-0.17940638723237018,-0.019440128778233364,0.08552124168838163,0.14440476393896412
-0.10633233641378026,-0.10311045799657115,-0.1747552244416725,-0.019440128778233364,0.07931006156415804,0.2723117406831501
-0.11337458993490702,-0.10895841121294542,-0.18405755002306784,0.03399498572558343,0.09483801187471705,0.19091639184594086
-0.10351543500532956,-0.10077127671002144,-0.1933598756044632,0.07216292465688114,0.0886268317504934,0.2258001127761734
-0.10914923782223097,-0.10544963928312086,-0.20731336397655623,0.1179644513744384,0.09794360193682884,0.09789313603198734
-0.09506473077997744,-0.09375373285037232,-0.21661568955795157,0.1561323903057361,0.10415478206105241,0.051381508125010605
-0.10351543500532956,-0.10077127671002144,-0.22126685234864923,0.1943003292370338,0.09483801187471705,0.039753601148266406
-0.11055768852645632,-0.1066192299263957,-0.22126685234864923,0.20956750480955288,0.08552124168838163,0.15603267091570827
-0.11478304063913237,-0.11012800185622026,-0.22591801513934692,0.24010185595459108,0.08552124168838163,0.12114894998547573
-0.11619149134335773,-0.11129759249949513,-0.20266220118585854,0.20956750480955288,0.08552124168838163,0.004869880218033869
-0.11478304063913237,-0.11012800185622026,-0.17940638723237018,0.16376597809199564,0.07931006156415804,0.0862652290552432
-0.11337458993490702,-0.10895841121294542,-0.1189412709533004,0.04162857351184297,0.057570931129375405,0.10952104300873154
-0.10492388570955491,-0.10194086735329629,-0.09568545699981203,0.003460634580545263,0.07309888143993441,0.074637322078499
-0.11337458993490702,-0.10895841121294542,-0.12824359653469575,0.018727810153064347,0.06688770131571083,0.0630094151017548
-0.11619149134335773,-0.11129759249949513,-0.1933598756044632,0.13323162694695748,0.045148570880928246,0.0630094151017548
-0.12041684345603379,-0.11480636442931968,-0.18405755002306784,0.08743010022940023,0.04825416094304003,0.14440476393896412
-0.12041684345603379,-0.11480636442931968,-0.1561505732788818,0.018727810153064347,0.014092670259810234,0.2723117406831501
-0.12323374486448449,-0.1171455457158694,-0.1561505732788818,-0.019440128778233364,-0.007646460174972406,0.26068383370640597
-0.12182529416025914,-0.11597595507259453,-0.14219708490678878,-0.06524165549579061,0.004775900073474809,0.14440476393896412
-0.11900839275180844,-0.11363677378604482,-0.16080173606957948,-0.04234089213701199,0.001670310011363019,0.17928848486919666
-0.1260506462729352,-0.11948472700241909,-0.21661568955795157,0.24010185595459108,-0.0045408701128606165,0.19091639184594086
-0.1260506462729352,-0.11948472700241909,-0.17940638723237018,0.011094222366804804,-0.010752050237084195,0.16766057789245248
-0.12041684345603379,-0.11480636442931968,-0.18405755002306784,0.018727810153064347,-0.02006882042341962,0.3071954616133827
-0.11900839275180844,-0.11363677378604482,-0.17010406165097483,-0.019440128778233364,-0.03249118067186678,-0.0183859337354545
-0.12182529416025914,-0.11597595507259453,-0.14684824769748644,-0.06524165549579061,-0.038702360796090414,-0.006758026758710328
-0.11196613923068167,-0.10778882056967055,-0.17940638723237018,-0.004172953205714279,-0.03249118067186678,0.2258001127761734
-0.11619149134335773,-0.11129759249949513,-0.20266220118585854,0.049262161298102514,-0.038702360796090414,0.2723117406831501
-0.11759994204758309,-0.11246718314276997,-0.21661568955795157,0.09506368801565977,-0.038702360796090414,0.13277685696221994
-0.11055768852645632,-0.1066192299263957,-0.24452266630213762,0.24010185595459108,-0.03249118067186678,-0.12303709652615219
-0.12464219556870984,-0.11831513635914424,-0.21661568955795157,0.13323162694695748,-0.03559677073397863,0.02812569417152226
-0.11337458993490702,-0.10895841121294542,-0.15149941048818413,0.0645293368706216,-0.0262800005476432,0.17928848486919666
-0.11055768852645632,-0.07620987320124951,-0.15149941048818413,0.07979651244314068,-0.02938559060975499,0.16766057789245248
-0.08661402655462534,-0.08673618899072319,-0.13289475932539344,0.09506368801565977,-0.0045408701128606165,0.20254429882268507
-0.08238867444194928,-0.06802273869832554,-0.05382499188353296,-0.07287524328205015,0.029620620570369238,0.2374280197529176
-0.0640788152870197,-0.05398765097902729,-0.03522034072074226,-0.12631035778586694,0.0886268317504934,0.0862652290552432
-0.04717740683631548,-0.03410461004335477,-0.016615689557951566,-0.1339439455721265,0.10726037212316426,0.004869880218033869
-0.011966139230681674,0.006831062471265112,0.05315175230251355,-0.23318058679350054,0.11347155224738785,0.2141722057994292
0.026062029783402833,0.020866150190563357,0.09036105462809495,-0.28661570129731734,0.16316099324117664,0.15603267091570827
0.04437188893833241,0.02788369405021248,0.11361686858158332,-0.3324172280148746,0.18179453361384748,0.4118466244040804
0.034512734008754944,0.013848606330914235,0.13222151974437402,-0.34768440358739366,0.18800571373807107,0.09789313603198734
-0.06267036458279435,-0.0036952533182085722,0.10431454300018797,-0.34768440358739366,0.16626658330328847,-0.006758026758710328
-0.03590980120251266,-0.044630925832828454,0.13687268253507168,-0.34768440358739366,0.06378211125359903,0.3304512755668711
-0.10774078711800562,-0.104280048639846,-0.10498778258120738,-0.10340959442708833,-0.1256588825352208,0.10952104300873154
-0.12464219556870984,-0.11831513635914424,-0.23056917793004458,0.10269727580191931,-0.07907503160354379,0.3304512755668711
-0.12041684345603379,-0.11480636442931968,-0.10963894537190505,-0.09577600664082879,-0.11944770241099723,0.24905592672966173
-0.12041684345603379,-0.11480636442931968,-0.1561505732788818,-0.027073716564492905,-0.13497565272155623,0.19091639184594086
-0.11900839275180844,-0.11363677378604482,-0.18405755002306784,0.03399498572558343,-0.12876447259733265,0.039753601148266406
-0.13027599838561124,-0.11948472700241909,-0.14684824769748644,-0.011806540991973822,-0.1256588825352208,0.051381508125010605
-0.1260506462729352,-0.11948472700241909,-0.19801103839516088,0.09506368801565977,-0.14429242290789165,0.2723117406831501
-0.13027599838561124,-0.11948472700241909,-0.25382499188353297,0.1943003292370338,-0.18155950365323326,0.4234745313808245
-0.13027599838561124,-0.11948472700241909,-0.267778480255626,0.23246826816833152,-0.1939818639016804,0.388590810450592
-0.11619149134335773,-0.06802273869832554,-0.03522034072074226,-0.15684470893090513,-0.007646460174972406,-0.030013840712198696
-0.020416843456033788,-0.0001864813883840108,0.0996633802094903,-0.24844776236601962,0.017198260321922024,-0.05326965466568707
-0.006332336413780266,-0.011882387821132549,0.13687268253507168,-0.26371493793853873,0.03583180069459282,-0.15792081745638473
-0.01619149134335773,-0.00603443460475828,0.12757035695367633,-0.2789821135110578,0.0420429808188164,-0.04164174768894287
-0.011966139230681674,-0.00603443460475828,0.13222151974437402,-0.28661570129731734,0.0420429808188164,-0.006758026758710328
-0.006332336413780266,-0.0036952533182085722,0.13222151974437402,-0.2789821135110578,0.045148570880928246,-0.07652546861917543
-0.0021069843011042103,-0.0036952533182085722,0.12291919416297867,-0.27134852572479823,0.0420429808188164,-0.111409189549408
0.002118367811571846,-0.007204025248033133,0.10431454300018797,-0.26371493793853873,0.0420429808188164,-0.07652546861917543
0.02324512837495213,0.04893632562915985,0.1740819848606531,-0.2560813501522792,0.03272621063248103,-0.08815337559591963
-0.038726702610963365,-0.02474788489715594,0.14152384532576937,-0.2789821135110578,0.051359751005151826,-0.06489756164243127
-0.04999430824476618,-0.038782972616454185,0.13222151974437402,-0.2942492890835769,0.04825416094304003,-0.030013840712198696
-0.08802247725885069,-0.07971864513107407,0.05315175230251355,-0.3324172280148746,0.05446534106726361,-0.16954872443312893
-0.09506473077997744,-0.09375373285037232,0.029895938349025177,-0.3324172280148746,0.06688770131571083,-0.1928045383866173
-0.10633233641378026,-0.09258414220709746,0.006640124395536806,-0.2942492890835769,0.07931006156415804,-0.2044324453633615
-0.08943092796307604,-0.06334437612522612,0.05315175230251355,-0.2942492890835769,0.10726037212316426,-0.08815337559591963
-0.13027599838561124,-0.11948472700241909,0.06710524067460658,-0.19501264786220282,0.07309888143993441,-0.14629291047964055
-0.07957177303349858,-0.06802273869832554,0.09036105462809495,-0.1721118845034242,0.07309888143993441,-0.05326965466568707
-0.08238867444194928,-0.08322741706089863,0.006640124395536806,-0.09577600664082879,0.05446534106726361,0.0630094151017548
-0.06971261810392111,-0.06568355741177583,0.0810587290466996,-0.04997447992327153,0.0420429808188164,-0.05326965466568707
-0.0640788152870197,-0.05632683226557699,0.10431454300018797,-0.20264623564846238,0.023409440446145603,-0.006758026758710328
-0.04154360401941407,-0.00603443460475828,0.2066401243955368,-0.19501264786220282,0.020303850384033813,-0.05326965466568707
